Season,TeamID,total_games,num_wins,num_losses,win_pct,avg_points_for,avg_points_against,avg_game_margin,std_game_margin,non_home_wins,home_losses,close_wins,close_losses,3FGA_pg,3FGM_pg,3_pct,FTM_pg,FTA_pg,FT_pct,TOV_pg,avg_pace,off_eff,def_eff,pythag_win_pct,luck,Seed,wins_vs_tourney_teams,away_wins_vs_tourney_teams,losses_vs_tourney_teams,losses_vs_non_tourney_teams,games_vs_tourney_teams,final_net,prev_net,net_improvement,final_pom,prev_pom,pom_improvement
2003,1172,24,14,10,0.5833333333333334,76.5,74.04166666666667,2.4583333333333335,14.127335106884885,6.0,2.0,0.0,2.0,23.458333333333332,9.166666666666666,0.3907637655417407,14.666666666666666,18.958333333333332,0.7736263736263737,18.875,70.65422222222223,108.14251477527871,103.68951117503947,0.6116703153672224,-0.028336982033889013,None,1.0,1.0,3.0,7.0,4.0,155.0,161.0,6.0,141.0,135.0,-6.0
2003,1173,29,24,5,0.8275862068965517,72.79310344827586,66.3103448275862,6.482758620689655,9.597487780682856,7.0,1.0,4.0,1.0,20.862068965517242,7.517241379310345,0.3603305785123967,16.310344827586206,22.79310344827586,0.7155824508320726,13.310344827586206,61.19547586206898,118.51054773500302,107.72536568862907,0.7854071028968921,0.04217910399965963,Y04,5.0,0.0,3.0,2.0,8.0,13.0,20.0,7.0,31.0,33.0,2.0
2003,1174,29,15,14,0.5172413793103449,68.62068965517241,68.3103448275862,0.3103448275862069,12.684781672854701,7.0,5.0,6.0,2.0,20.620689655172413,6.9655172413793105,0.3377926421404682,13.241379310344827,18.75862068965517,0.7058823529411765,13.413793103448276,66.3104735632184,102.25107401586938,102.73244110232739,0.5157578387663206,0.00148354054402422,None,1.0,0.0,4.0,10.0,5.0,154.0,142.0,-12.0,191.0,184.0,-7.0
2003,1175,27,15,12,0.5555555555555556,62.22222222222222,62.592592592592595,-0.37037037037037035,15.053357317538584,4.0,0.0,2.0,1.0,17.925925925925927,6.592592592592593,0.36776859504132225,11.777777777777779,17.14814814814815,0.6868250539956804,13.703703703703704,57.493096296296294,107.2894568373885,107.54183043550222,0.4793736696973394,0.07618188585821617,None,2.0,0.0,4.0,8.0,6.0,201.0,234.0,33.0,264.0,280.0,16.0
2003,1176,32,17,15,0.53125,70.875,69.0625,1.8125,14.866988388708723,7.0,3.0,1.0,4.0,22.5,7.78125,0.3458333333333333,14.46875,19.875,0.7279874213836478,13.3125,65.33866666666667,107.3582463259664,104.2374152098493,0.5891253154270183,-0.05787531542701829,None,0.0,0.0,3.0,12.0,3.0,173.0,195.0,22.0,149.0,158.0,9.0
2003,1177,28,16,12,0.5714285714285714,67.03571428571429,64.21428571428571,2.8214285714285716,15.2433910068513,3.0,3.0,2.0,3.0,13.321428571428571,4.428571428571429,0.3324396782841823,15.892857142857142,21.857142857142858,0.7271241830065359,14.535714285714286,61.72274285714286,107.5182317162038,103.48539699283221,0.645227795068163,-0.07379922363959157,None,3.0,0.0,6.0,6.0,9.0,62.0,35.0,-27.0,68.0,55.0,-13.0
2003,1178,29,17,12,0.5862068965517241,70.96551724137932,65.0,5.9655172413793105,13.037036786813836,8.0,3.0,1.0,5.0,13.03448275862069,4.517241379310345,0.34656084656084657,13.275862068965518,18.862068965517242,0.7038391224862889,11.96551724137931,61.8736551724138,114.60074203335657,105.67692817404497,0.7723085665818644,-0.18610167003014033,None,1.0,0.0,5.0,7.0,6.0,115.0,126.0,11.0,70.0,83.0,13.0
2003,1179,28,8,20,0.2857142857142857,63.75,69.5,-5.75,11.188722000300123,3.0,7.0,2.0,5.0,15.857142857142858,5.464285714285714,0.34459459459459457,14.785714285714286,20.214285714285715,0.7314487632508834,14.392857142857142,60.15716571428571,105.09674610124148,113.5650191464713,0.23125580692167239,0.05445847879261331,None,1.0,1.0,6.0,14.0,7.0,262.0,240.0,-22.0,221.0,225.0,4.0
2003,1180,29,18,11,0.6206896551724138,68.62068965517241,65.20689655172414,3.413793103448276,14.060257616169624,12.0,4.0,3.0,4.0,18.551724137931036,6.379310344827586,0.34386617100371747,13.068965517241379,19.413793103448278,0.6731793960923622,13.586206896551724,64.94719999999998,105.05543907311873,99.37951357341746,0.6703594605505099,-0.049669805378096066,None,1.0,1.0,4.0,7.0,5.0,87.0,122.0,35.0,125.0,146.0,21.0
2003,1181,30,24,6,0.8,81.96666666666667,70.4,11.566666666666666,13.096267492007874,9.0,0.0,0.0,3.0,20.6,7.333333333333333,0.35598705501618116,19.9,28.066666666666666,0.7090261282660332,14.033333333333333,69.24723199999998,117.34024902101751,101.6251098021323,0.8924467541703192,-0.09244675417031911,Z03,6.0,1.0,3.0,3.0,9.0,12.0,10.0,-2.0,8.0,8.0,0.0
2003,1182,30,9,21,0.3,66.7,73.36666666666666,-6.666666666666667,13.789690190702453,4.0,8.0,2.0,4.0,15.466666666666667,5.666666666666667,0.3663793103448276,14.033333333333333,20.366666666666667,0.6890343698854337,18.933333333333334,66.20096,99.75936496051563,109.69469648043687,0.20996562505918048,0.0900343749408195,None,0.0,0.0,8.0,13.0,8.0,243.0,229.0,-14.0,210.0,223.0,13.0
2003,1183,28,13,15,0.4642857142857143,77.21428571428571,78.46428571428571,-1.25,14.014342143471655,4.0,2.0,1.0,2.0,17.821428571428573,6.75,0.3787575150300601,15.392857142857142,20.142857142857142,0.7641843971631206,12.964285714285714,68.44982857142857,112.62662545865354,114.07534579547769,0.44438563766592454,0.019900076619789764,None,1.0,0.0,4.0,11.0,5.0,185.0,181.0,-4.0,180.0,179.0,-1.0
2003,1184,24,7,17,0.2916666666666667,74.66666666666667,80.625,-5.958333333333333,13.848824157868261,3.0,6.0,1.0,2.0,16.875,5.5,0.32592592592592595,15.666666666666666,22.583333333333332,0.6937269372693727,14.833333333333334,69.848,106.88982357559364,115.96920377878591,0.255794957386756,0.03587170927991068,None,0.0,0.0,5.0,12.0,5.0,275.0,280.0,5.0,276.0,273.0,-3.0
2003,1185,26,12,14,0.46153846153846156,76.84615384615384,79.76923076923077,-2.923076923076923,12.877897215244053,3.0,3.0,3.0,4.0,15.76923076923077,4.8076923076923075,0.3048780487804878,18.576923076923077,28.846153846153847,0.644,15.192307692307692,69.7539282051282,109.20630605504836,113.58673072229917,0.37301731258461585,0.08852114895384572,None,1.0,0.0,2.0,12.0,3.0,205.0,225.0,20.0,186.0,212.0,26.0
2003,1186,29,17,12,0.5862068965517241,69.96551724137932,66.27586206896552,3.689655172413793,12.87366584523954,9.0,2.0,1.0,6.0,13.344827586206897,4.689655172413793,0.35142118863049093,17.482758620689655,23.82758620689655,0.7337192474674384,17.03448275862069,65.92326620689654,105.35043773426263,99.89935250087349,0.679962309250565,-0.09375541269884091,None,0.0,0.0,6.0,6.0,6.0,113.0,110.0,-3.0,105.0,108.0,3.0
2003,1187,25,10,15,0.4,63.0,65.92,-2.92,16.443649230021908,4.0,6.0,3.0,1.0,15.76,4.24,0.2690355329949239,13.32,19.28,0.6908713692946058,12.8,62.15500800000001,101.07201368190908,106.06945060488246,0.3474600691366775,0.05253993086332254,None,1.0,0.0,6.0,9.0,7.0,156.0,105.0,-51.0,176.0,181.0,5.0
2003,1189,25,10,15,0.4,62.4,68.44,-6.04,15.050528229932663,6.0,6.0,3.0,3.0,13.96,4.52,0.32378223495702,12.04,18.28,0.6586433260393872,16.2,61.366869333333334,99.65415839122062,111.27097342399138,0.2166705887686152,0.18332941123138483,None,1.0,0.0,4.0,11.0,5.0,244.0,258.0,14.0,289.0,299.0,10.0
2003,1190,27,17,10,0.6296296296296297,79.70370370370371,77.48148148148148,2.2222222222222223,11.022983844654139,9.0,2.0,3.0,0.0,15.185185185185185,5.222222222222222,0.34390243902439027,18.333333333333332,24.814814814814813,0.7388059701492538,18.74074074074074,73.82826666666666,107.76360978339827,105.12983346726014,0.5970851314682639,0.03254449816136573,W15,1.0,0.0,1.0,9.0,2.0,125.0,159.0,34.0,147.0,139.0,-8.0
2003,1191,28,12,16,0.42857142857142855,70.0,73.67857142857143,-3.6785714285714284,13.08503390308554,3.0,5.0,2.0,1.0,14.964285714285714,5.857142857142857,0.3914081145584726,16.285714285714285,22.321428571428573,0.7295999999999999,15.928571428571429,63.75222857142857,109.57736286840802,115.85054502153353,0.3290631937734051,0.09950823479802345,None,3.0,0.0,5.0,11.0,8.0,152.0,123.0,-29.0,171.0,170.0,-1.0
2003,1192,29,15,14,0.5172413793103449,72.62068965517241,74.24137931034483,-1.6206896551724137,14.123626068311182,5.0,2.0,3.0,5.0,24.103448275862068,8.482758620689655,0.351931330472103,13.310344827586206,18.896551724137932,0.7043795620437956,14.586206896551724,66.40740045977012,106.55201938964973,109.54530213155104,0.42384258153697996,0.0933987977733649,None,2.0,1.0,1.0,13.0,3.0,249.0,248.0,-1.0,260.0,261.0,1.0
2003,1193,30,19,11,0.6333333333333333,70.63333333333334,69.4,1.2333333333333334,11.324555424190194,12.0,6.0,5.0,4.0,12.9,4.266666666666667,0.330749354005168,18.3,25.333333333333332,0.7223684210526317,17.133333333333333,67.60440888888888,104.2847155276428,101.51120967904043,0.5609525801559081,0.0723807531774252,None,2.0,1.0,3.0,8.0,5.0,83.0,79.0,-4.0,151.0,142.0,-9.0
2003,1194,27,6,21,0.2222222222222222,69.07407407407408,77.44444444444444,-8.37037037037037,12.14464719200938,3.0,6.0,3.0,1.0,19.333333333333332,6.481481481481482,0.3352490421455939,12.296296296296296,18.40740740740741,0.6680080482897384,16.62962962962963,70.34216296296296,96.74782013345538,108.93650797553494,0.1692369488772858,0.05298527334493641,None,0.0,0.0,3.0,18.0,3.0,293.0,289.0,-4.0,292.0,285.0,-7.0
2003,1196,31,24,7,0.7741935483870968,75.90322580645162,64.6774193548387,11.225806451612904,14.10264143050435,9.0,1.0,6.0,3.0,22.129032258064516,8.67741935483871,0.39212827988338195,13.35483870967742,18.93548387096774,0.7052810902896083,13.387096774193548,63.96109075268818,117.31311269613259,100.22386594138706,0.9025825192209816,-0.1283889708338849,X02,6.0,5.0,4.0,3.0,10.0,15.0,5.0,-10.0,6.0,4.0,-2.0
2003,1197,29,17,12,0.5862068965517241,71.48275862068965,71.75862068965517,-0.27586206896551724,16.598497131230218,8.0,4.0,7.0,3.0,21.310344827586206,8.275862068965518,0.38834951456310685,16.24137931034483,24.0,0.6767241379310346,17.482758620689655,65.3479135632184,108.18080788730518,105.69874448762803,0.4866088678638519,0.09959802868787221,None,0.0,0.0,6.0,6.0,6.0,194.0,208.0,14.0,267.0,274.0,7.0
2003,1198,28,7,21,0.25,59.892857142857146,64.96428571428571,-5.071428571428571,13.501133739241974,3.0,10.0,2.0,6.0,12.071428571428571,3.7142857142857144,0.3076923076923077,13.607142857142858,22.285714285714285,0.6105769230769231,15.857142857142858,60.38259809523809,97.52002641650922,106.17816495876606,0.24404843513805885,0.00595156486194115,None,0.0,0.0,4.0,17.0,4.0,272.0,272.0,0.0,217.0,224.0,7.0
2003,1199,29,14,15,0.4827586206896552,68.06896551724138,66.55172413793103,1.5172413793103448,15.01865664972822,2.0,5.0,1.0,3.0,19.275862068965516,6.413793103448276,0.33273703041144903,12.137931034482758,18.06896551724138,0.6717557251908396,14.89655172413793,66.84910344827586,101.90145440603985,99.71251522688077,0.577753577699456,-0.09499495700980082,None,1.0,0.0,9.0,6.0,10.0,81.0,67.0,-14.0,83.0,77.0,-6.0
2003,1200,28,2,26,0.07142857142857142,64.64285714285714,78.14285714285714,-13.5,10.588066058404758,1.0,13.0,1.0,2.0,20.535714285714285,6.857142857142857,0.33391304347826084,11.5,18.607142857142858,0.6180422264875239,17.464285714285715,67.56754285714285,95.91215350387172,115.86994155515069,0.06672096196308738,0.004707609465484042,None,0.0,0.0,6.0,20.0,6.0,289.0,264.0,-25.0,281.0,281.0,0.0
2003,1201,28,20,8,0.7142857142857143,71.64285714285714,66.78571428571429,4.857142857142857,12.037780661953686,6.0,1.0,9.0,4.0,18.428571428571427,6.535714285714286,0.3546511627906977,13.321428571428571,18.857142857142858,0.7064393939393939,15.785714285714286,64.48608,108.97340150955345,102.03415630268861,0.7264213835556884,-0.012135669269974114,None,1.0,0.0,3.0,5.0,4.0,69.0,59.0,-10.0,95.0,90.0,-5.0
2003,1202,28,11,17,0.39285714285714285,64.53571428571429,68.71428571428571,-4.178571428571429,13.833328210801444,4.0,5.0,3.0,2.0,17.107142857142858,5.607142857142857,0.3277661795407098,12.214285714285714,17.678571428571427,0.6909090909090909,14.821428571428571,63.200685714285704,102.43228403543915,108.16042390626765,0.29469481126546293,0.09816233159167992,None,2.0,1.0,4.0,13.0,6.0,225.0,239.0,14.0,224.0,262.0,38.0
2003,1203,29,12,17,0.41379310344827586,71.37931034482759,71.89655172413794,-0.5172413793103449,10.166275178781143,5.0,4.0,1.0,3.0,17.448275862068964,5.931034482758621,0.3399209486166008,17.79310344827586,26.344827586206897,0.675392670157068,16.344827586206897,65.45235862068965,108.71560374352819,109.04793237843155,0.47491267194609516,-0.0611195684978193,None,1.0,0.0,8.0,9.0,9.0,164.0,143.0,-21.0,111.0,154.0,43.0
2003,1204,26,13,13,0.5,75.57692307692308,77.73076923076923,-2.1538461538461537,12.73303489018988,7.0,5.0,3.0,4.0,17.307692307692307,6.153846153846154,0.3555555555555556,14.038461538461538,21.884615384615383,0.6414762741652021,15.807692307692308,69.39692307692307,108.58074996437682,112.7094794136357,0.40350699628381237,0.09649300371618763,None,2.0,0.0,0.0,13.0,2.0,215.0,235.0,20.0,216.0,210.0,-6.0
2003,1205,28,4,24,0.14285714285714285,67.21428571428571,74.89285714285714,-7.678571428571429,9.262264346061741,1.0,7.0,0.0,8.0,26.607142857142858,7.964285714285714,0.2993288590604027,8.892857142857142,12.714285714285714,0.699438202247191,16.464285714285715,69.89005714285715,95.83421373997383,106.43294862894015,0.18172819767816936,-0.03887105482102651,None,0.0,0.0,2.0,22.0,2.0,299.0,278.0,-21.0,290.0,276.0,-14.0
2003,1206,28,16,12,0.5714285714285714,64.07142857142857,60.5,3.5714285714285716,14.60290717491499,6.0,3.0,2.0,2.0,14.678571428571429,4.464285714285714,0.30413625304136255,14.035714285714286,20.678571428571427,0.6787564766839379,15.678571428571429,62.69005714285714,101.5081451621641,97.07617974695074,0.6895059051570295,-0.11807733372845808,None,1.0,0.0,4.0,8.0,5.0,116.0,112.0,-4.0,139.0,114.0,-25.0
2003,1207,29,15,14,0.5172413793103449,76.3103448275862,69.79310344827586,6.517241379310345,16.914838802080165,4.0,6.0,3.0,5.0,14.310344827586206,4.689655172413793,0.32771084337349393,18.79310344827586,25.620689655172413,0.7335127860026918,15.931034482758621,69.85082114942529,106.26972473669609,98.5313551275421,0.7758757380592602,-0.2586343587489154,None,0.0,0.0,8.0,6.0,8.0,100.0,134.0,34.0,61.0,57.0,-4.0
2003,1208,27,19,8,0.7037037037037037,79.18518518518519,73.18518518518519,6.0,11.530956723661873,7.0,1.0,5.0,3.0,17.62962962962963,6.703703703703703,0.3802521008403361,15.444444444444445,21.62962962962963,0.714041095890411,11.555555555555555,66.1752888888889,118.34050698531476,109.458624635078,0.749520263222471,-0.045816559518767286,None,10.0,4.0,4.0,4.0,14.0,5.0,7.0,2.0,10.0,13.0,3.0
2003,1209,28,13,15,0.4642857142857143,73.21428571428571,73.46428571428571,-0.25,16.448241330219556,5.0,6.0,4.0,5.0,18.25,6.107142857142857,0.33463796477495106,13.821428571428571,19.464285714285715,0.710091743119266,14.535714285714286,65.24574476190477,108.65428399094164,109.52382416435917,0.4881480575878003,-0.023862343302085975,None,0.0,0.0,5.0,10.0,5.0,218.0,247.0,29.0,227.0,249.0,22.0
2003,1210,28,14,14,0.5,74.07142857142857,69.60714285714286,4.464285714285714,15.753643893346306,2.0,3.0,0.0,4.0,16.357142857142858,5.678571428571429,0.3471615720524018,14.321428571428571,21.142857142857142,0.6773648648648649,15.178571428571429,67.89668571428571,108.58904123193975,102.96764398236337,0.7036381394287828,-0.20363813942878284,None,3.0,0.0,8.0,6.0,11.0,76.0,63.0,-13.0,39.0,36.0,-3.0
2003,1211,31,23,8,0.7419354838709677,77.06451612903226,68.19354838709677,8.870967741935484,12.94589718413464,12.0,2.0,6.0,2.0,19.06451612903226,7.161290322580645,0.3756345177664974,17.774193548387096,24.64516129032258,0.7212041884816753,14.548387096774194,65.50730322580644,116.45441566024938,102.38073217889685,0.8456777416432036,-0.10374225777223589,Z09,5.0,3.0,5.0,3.0,10.0,43.0,46.0,3.0,41.0,29.0,-12.0
2003,1212,28,10,18,0.35714285714285715,71.10714285714286,80.67857142857143,-9.571428571428571,19.1636347794249,3.0,2.0,4.0,1.0,18.178571428571427,6.214285714285714,0.34184675834970535,12.107142857142858,17.321428571428573,0.6989690721649484,16.25,71.59946666666667,98.95377368939269,113.03039744775067,0.14721324948135817,0.20992960766149898,None,1.0,0.0,4.0,14.0,5.0,277.0,298.0,21.0,297.0,309.0,12.0
2003,1214,30,19,11,0.6333333333333333,71.46666666666667,68.8,2.6666666666666665,13.13096425332969,9.0,4.0,4.0,2.0,18.466666666666665,5.933333333333334,0.3212996389891697,14.866666666666667,22.5,0.6607407407407407,17.7,67.69642666666665,105.21698788715725,100.65268225273567,0.6292407660770247,0.004092567256308577,None,0.0,0.0,4.0,7.0,4.0,187.0,219.0,32.0,238.0,246.0,8.0
2003,1216,28,15,13,0.5357142857142857,64.5,64.46428571428571,0.03571428571428571,12.681488598000808,5.0,1.0,2.0,6.0,14.785714285714286,4.964285714285714,0.3357487922705314,12.892857142857142,20.25,0.63668430335097,14.0,61.70605714285714,103.70822285289258,103.27062182099861,0.5019260497858412,0.03378823592844449,None,2.0,1.0,4.0,9.0,6.0,165.0,214.0,49.0,194.0,204.0,10.0
2003,1217,26,11,15,0.4230769230769231,70.61538461538461,72.76923076923077,-2.1538461538461537,10.505281849886853,6.0,7.0,4.0,1.0,21.0,7.769230769230769,0.36996336996337,12.0,17.692307692307693,0.6782608695652174,16.923076923076923,67.79117202797202,103.50471116330982,105.3858022637672,0.3970125642793794,0.026064358797543652,None,1.0,0.0,3.0,12.0,4.0,207.0,173.0,-34.0,232.0,203.0,-29.0
2003,1218,29,18,11,0.6206896551724138,69.82758620689656,66.75862068965517,3.0689655172413794,11.500917608017073,3.0,1.0,5.0,4.0,15.10344827586207,5.275862068965517,0.34931506849315064,14.689655172413794,21.379310344827587,0.6870967741935484,14.724137931034482,64.06502988505747,107.37575536364366,102.99212653808397,0.6513991121352508,-0.030709456962837,None,2.0,0.0,2.0,9.0,4.0,84.0,98.0,14.0,121.0,89.0,-32.0
2003,1219,27,7,20,0.25925925925925924,68.51851851851852,74.88888888888889,-6.37037037037037,11.228759860775984,3.0,6.0,1.0,4.0,16.22222222222222,5.407407407407407,0.33333333333333337,13.185185185185185,20.333333333333332,0.6484517304189436,16.185185185185187,66.10125432098764,103.02947188176692,113.40820305632823,0.2250249399838484,0.034234319275410846,None,0.0,0.0,3.0,17.0,3.0,306.0,304.0,-2.0,309.0,297.0,-12.0
2003,1220,29,8,21,0.27586206896551724,64.10344827586206,70.62068965517241,-6.517241379310345,12.079109037865027,3.0,8.0,2.0,2.0,21.20689655172414,6.827586206896552,0.32195121951219513,10.448275862068966,17.75862068965517,0.5883495145631069,18.482758620689655,66.07249655172414,97.46013430128203,106.98006325972138,0.20638817299220785,0.06947389597330939,None,0.0,0.0,5.0,16.0,5.0,255.0,262.0,7.0,265.0,282.0,17.0
2003,1221,29,25,4,0.8620689655172413,69.34482758620689,58.206896551724135,11.137931034482758,14.625731076171377,14.0,0.0,4.0,1.0,14.758620689655173,5.310344827586207,0.3598130841121496,15.620689655172415,22.137931034482758,0.705607476635514,13.931034482758621,62.169599999999996,112.42372769925696,92.54313199079435,0.919492394194608,-0.05742342867736672,Y14,1.0,0.0,1.0,3.0,2.0,61.0,83.0,22.0,80.0,100.0,20.0
2003,1222,28,8,20,0.2857142857142857,58.25,66.21428571428571,-7.964285714285714,12.001434863194909,2.0,7.0,3.0,3.0,18.357142857142858,5.571428571428571,0.3035019455252918,10.107142857142858,15.321428571428571,0.6596736596736598,17.428571428571427,62.40358095238095,93.51917972663387,105.39782067144824,0.14398283762244565,0.14173144809184005,None,0.0,0.0,4.0,16.0,4.0,219.0,211.0,-8.0,198.0,217.0,19.0
2003,1224,30,13,17,0.43333333333333335,73.2,72.83333333333333,0.36666666666666664,13.891204251451907,8.0,6.0,3.0,3.0,17.233333333333334,6.0,0.3481624758220503,15.2,22.1,0.6877828054298641,15.2,67.17539555555555,108.08364453935819,107.86660262163018,0.5174558476354971,-0.08412251430216378,None,0.0,0.0,3.0,14.0,3.0,261.0,261.0,0.0,280.0,264.0,-16.0
2003,1225,27,12,15,0.4444444444444444,61.888888888888886,63.55555555555556,-1.6666666666666667,9.059474271395338,5.0,6.0,5.0,2.0,16.37037037037037,5.407407407407407,0.33031674208144796,12.333333333333334,17.555555555555557,0.7025316455696202,13.777777777777779,59.26197728395061,101.6520522199564,104.26230692141186,0.4086277998158512,0.03581664462859324,None,1.0,1.0,1.0,14.0,2.0,251.0,254.0,3.0,205.0,211.0,6.0
2003,1226,27,13,14,0.48148148148148145,70.5925925925926,71.18518518518519,-0.5925925925925926,8.903845441652388,6.0,2.0,4.0,4.0,16.185185185185187,5.481481481481482,0.3386727688787185,13.407407407407407,20.814814814814813,0.6441281138790036,14.962962962962964,66.54249086419752,103.48539705013394,106.01362006126783,0.4709625313577486,0.010518950123732829,None,0.0,0.0,5.0,9.0,5.0,175.0,209.0,34.0,179.0,196.0,17.0
